job_id,job_title,company,location,experience_level,salary_inr,skills_required,date_posted,remote,industry,year,month,year_month,salary_lpa,level_numeric,skill_count,skills_clean,skills
JOB00084,NLP Engineer,TCS,Kolkata,Lead,3118956.0,"NLP, NLTK, Text Processing, Deep Learning, SpaCy, BERT",2024-01-20,Yes,Healthcare,2024,1,2024-01,31.19,4,6,"NLP, Nltk, Text Processing, Deep Learning, Spacy, Bert","NLP, Nltk, Text Processing, Deep Learning, Spacy, Bert"
JOB00085,Cloud Architect,TechCorp India,Gurgaon,Entry,538438.0,"Terraform, Docker, Microservices, AWS, Security, Azure",2024-08-23,Hybrid,Healthcare,2024,8,2024-08,5.38,1,6,"Terraform, Docker, Microservices, Aws, Security, Azure","Terraform, Docker, Microservices, Aws, Security, Azure"
JOB00086,NLP Engineer,Infosys,Bangalore,Principal,4428481.0,"NLTK, Transformers, SpaCy, Python",2022-10-14,No,E-commerce,2022,10,2022-10,44.28,5,4,"Nltk, Transformers, Spacy, Python","Nltk, Transformers, Spacy, Python"
JOB00087,Machine Learning Engineer,Zomato,Gurgaon,Entry,423102.0,"PyTorch, MLOps, AWS, Kubernetes, Azure, FastAPI, REST APIs, Scikit-learn",2022-07-22,No,Healthcare,2022,7,2022-07,4.23,1,8,"PyTorch, Mlops, Aws, Kubernetes, Azure, Fastapi, Rest Apis, Scikitlearn","PyTorch, Mlops, Aws, Kubernetes, Azure, Fastapi, Rest Apis, Scikitlearn"
JOB00088,Data Scientist,Infosys,Kolkata,Senior,1955647.0,"R, TensorFlow, SQL, Machine Learning, Scikit-learn, Data Visualization, Pandas",2024-01-05,No,Finance,2024,1,2024-01,19.56,3,7,"TensorFlow, Sql, Machine Learning, Scikitlearn, Data Visualization, Pandas","TensorFlow, Sql, Machine Learning, Scikitlearn, Data Visualization, Pandas"
JOB00089,Machine Learning Engineer,Accenture,Hyderabad,Lead,2692253.0,"Model Deployment, REST APIs, Deep Learning, Python, FastAPI",2023-11-15,Hybrid,Finance,2023,11,2023-11,26.92,4,5,"Model Deployment, Rest Apis, Deep Learning, Python, Fastapi","Model Deployment, Rest Apis, Deep Learning, Python, Fastapi"
JOB00090,Machine Learning Engineer,HCL Technologies,Noida,Principal,4368880.0,"Scikit-learn, REST APIs, Kubernetes, PyTorch, Deep Learning, Python, Docker, MLOps",2022-10-24,No,Finance,2022,10,2022-10,43.69,5,8,"Scikitlearn, Rest Apis, Kubernetes, PyTorch, Deep Learning, Python, Docker, Mlops","Scikitlearn, Rest Apis, Kubernetes, PyTorch, Deep Learning, Python, Docker, Mlops"
JOB00091,Machine Learning Engineer,TechCorp India,Hyderabad,Entry,369102.0,"Kubernetes, FastAPI, Scikit-learn, Deep Learning",2023-10-26,No,IT,2023,10,2023-10,3.69,1,4,"Kubernetes, Fastapi, Scikitlearn, Deep Learning","Kubernetes, Fastapi, Scikitlearn, Deep Learning"
JOB00092,Data Analyst,Paytm,Gurgaon,Lead,3603281.0,"Excel, Pandas, R, Data Visualization",2024-01-12,Yes,E-commerce,2024,1,2024-01,36.03,4,4,"Excel, Pandas, Data Visualization","Excel, Pandas, Data Visualization"
JOB00093,Cloud Architect,Infosys,Ahmedabad,Mid,1344986.0,"Networking, Terraform, Security, Microservices",2022-03-05,No,E-commerce,2022,3,2022-03,13.45,2,4,"Networking, Terraform, Security, Microservices","Networking, Terraform, Security, Microservices"
JOB00094,AI Engineer,Zoho,Gurgaon,Entry,557042.0,"TensorFlow, Vector Databases, LLMs, Computer Vision, LangChain, Python, OpenAI API",2023-07-18,Hybrid,Fintech,2023,7,2023-07,5.57,1,7,"TensorFlow, Vector Databases, Llms, Computer Vision, Langchain, Python, Openai Api","TensorFlow, Vector Databases, Llms, Computer Vision, Langchain, Python, Openai Api"
JOB00095,Frontend Developer,Accenture,Kolkata,Lead,3752821.0,"HTML, Redux, TypeScript, JavaScript, CSS, GraphQL, React, Angular",2024-07-13,No,E-commerce,2024,7,2024-07,37.53,4,8,"Html, Redux, Typescript, Javascript, Css, Graphql, React, Angular","Html, Redux, Typescript, Javascript, Css, Graphql, React, Angular"
JOB00096,Full Stack Developer,TCS,Mumbai,Lead,2699409.0,"Docker, MongoDB, SQL, HTML, Python, AWS",2024-08-29,Yes,IT,2024,8,2024-08,26.99,4,6,"Docker, Mongodb, Sql, Html, Python, Aws","Docker, Mongodb, Sql, Html, Python, Aws"
JOB00097,Full Stack Developer,Microsoft India,Kolkata,Entry,690379.0,"React, REST APIs, JavaScript, MongoDB, AWS, HTML",2024-04-21,Hybrid,IT,2024,4,2024-04,6.9,1,6,"React, Rest Apis, Javascript, Mongodb, Aws, Html","React, Rest Apis, Javascript, Mongodb, Aws, Html"
JOB00098,Backend Developer,Accenture,Mumbai,Principal,4810505.0,"Java, Redis, MongoDB, Django, Node.js, Flask",2024-09-14,No,EdTech,2024,9,2024-09,48.11,5,6,"Java, Redis, Mongodb, Django, Node.Js, Flask","Java, Redis, Mongodb, Django, Node.Js, Flask"
JOB00099,Frontend Developer,Zoho,Pune,Entry,699824.0,"Webpack, Angular, TypeScript, Redux, HTML, CSS",2022-02-23,Yes,Finance,2022,2,2022-02,7.0,1,6,"Webpack, Angular, Typescript, Redux, Html, Css","Webpack, Angular, Typescript, Redux, Html, Css"
JOB00100,Backend Developer,TCS,Noida,Senior,2212663.0,"Python, Node.js, Docker, REST APIs, Java, SQL",2022-03-04,Yes,E-commerce,2022,3,2022-03,22.13,3,6,"Python, Node.Js, Docker, Rest Apis, Java, Sql","Python, Node.Js, Docker, Rest Apis, Java, Sql"
JOB00101,Full Stack Developer,Cognizant,Gurgaon,Lead,3214910.0,"MongoDB, SQL, CSS, Python, JavaScript",2022-11-15,Yes,Fintech,2022,11,2022-11,32.15,4,5,"Mongodb, Sql, Css, Python, Javascript","Mongodb, Sql, Css, Python, Javascript"
JOB00102,Machine Learning Engineer,Flipkart,Mumbai,Senior,2429275.0,"AWS, Deep Learning, REST APIs, MLOps, Docker, Scikit-learn, TensorFlow",2023-12-08,No,Fintech,2023,12,2023-12,24.29,3,7,"Aws, Deep Learning, Rest Apis, Mlops, Docker, Scikitlearn, TensorFlow","Aws, Deep Learning, Rest Apis, Mlops, Docker, Scikitlearn, TensorFlow"
JOB00103,AI Engineer,Capgemini,Hyderabad,Principal,5541085.0,"Computer Vision, Python, NLP, OpenAI API, Vector Databases, LangChain, LLMs, Prompt Engineering",2023-09-10,No,Healthcare,2023,9,2023-09,55.41,5,8,"Computer Vision, Python, NLP, Openai Api, Vector Databases, Langchain, Llms, Prompt Engineering","Computer Vision, Python, NLP, Openai Api, Vector Databases, Langchain, Llms, Prompt Engineering"
JOB00104,Frontend Developer,Google India,Bangalore,Entry,304052.0,"TypeScript, Vue.js, GraphQL, Angular, HTML, React, Redux",2022-05-28,No,IT,2022,5,2022-05,3.04,1,7,"Typescript, Vue.Js, Graphql, Angular, Html, React, Redux","Typescript, Vue.Js, Graphql, Angular, Html, React, Redux"
JOB00105,DevOps Engineer,Cognizant,Gurgaon,Entry,464133.0,"Jenkins, Linux, Monitoring, Bash Scripting, GCP, Docker, Azure, Ansible",2023-10-28,No,Fintech,2023,10,2023-10,4.64,1,8,"Jenkins, Linux, Monitoring, Bash Scripting, GCP, Docker, Azure, Ansible","Jenkins, Linux, Monitoring, Bash Scripting, GCP, Docker, Azure, Ansible"
JOB00106,NLP Engineer,Oracle India,Delhi NCR,Senior,1684821.0,"NLP, BERT, SpaCy, Transformers, Deep Learning, NLTK, Python",2024-03-21,Yes,Healthcare,2024,3,2024-03,16.85,3,7,"NLP, Bert, Spacy, Transformers, Deep Learning, Nltk, Python","NLP, Bert, Spacy, Transformers, Deep Learning, Nltk, Python"
JOB00107,Product Manager,IBM India,Chennai,Mid,780089.0,"Agile, Data Analysis, Roadmapping, Scrum, User Research, Communication, Product Strategy, SQL",2022-10-27,Yes,EdTech,2022,10,2022-10,7.8,2,8,"Agile, Data Analysis, Roadmapping, Scrum, User Research, Communication, Product Strategy, Sql","Agile, Data Analysis, Roadmapping, Scrum, User Research, Communication, Product Strategy, Sql"
JOB00108,Data Analyst,TCS,Ahmedabad,Entry,392875.0,"Pandas, Business Intelligence, Statistics, Data Visualization, R, Python, Excel",2024-06-19,No,Fintech,2024,6,2024-06,3.93,1,7,"Pandas, Business Intelligence, Statistics, Data Visualization, Python, Excel","Pandas, Business Intelligence, Statistics, Data Visualization, Python, Excel"
JOB00109,Backend Developer,Swiggy,Bangalore,Senior,2740297.0,"Flask, MongoDB, Java, FastAPI",2024-08-03,Yes,Healthcare,2024,8,2024-08,27.4,3,4,"Flask, Mongodb, Java, Fastapi","Flask, Mongodb, Java, Fastapi"
JOB00110,Cybersecurity Analyst,Swiggy,Gurgaon,Senior,1660916.0,"Incident Response, Penetration Testing, Ethical Hacking, Firewalls",2022-03-26,Hybrid,Finance,2022,3,2022-03,16.61,3,4,"Incident Response, Penetration Testing, Ethical Hacking, Firewalls","Incident Response, Penetration Testing, Ethical Hacking, Firewalls"
JOB00111,Frontend Developer,Swiggy,Ahmedabad,Principal,5494932.0,"Vue.js, JavaScript, Redux, GraphQL, Webpack, TypeScript, React, HTML",2023-05-23,Hybrid,EdTech,2023,5,2023-05,54.95,5,8,"Vue.Js, Javascript, Redux, Graphql, Webpack, Typescript, React, Html","Vue.Js, Javascript, Redux, Graphql, Webpack, Typescript, React, Html"
JOB00112,Data Engineer,TCS,Delhi NCR,Mid,1081574.0,"Airflow, AWS, Databricks, Kafka, Python, Big Data",2023-11-17,Yes,EdTech,2023,11,2023-11,10.82,2,6,"Airflow, Aws, Databricks, Kafka, Python, Big Data","Airflow, Aws, Databricks, Kafka, Python, Big Data"
JOB00113,AI Engineer,Oracle India,Kolkata,Lead,3095899.0,"Vector Databases, PyTorch, LLMs, Python, Computer Vision, TensorFlow",2023-12-18,Yes,EdTech,2023,12,2023-12,30.96,4,6,"Vector Databases, PyTorch, Llms, Python, Computer Vision, TensorFlow","Vector Databases, PyTorch, Llms, Python, Computer Vision, TensorFlow"
JOB00114,Business Intelligence Analyst,Microsoft India,Bangalore,Entry,462310.0,"Business Analysis, ETL, Statistics, Tableau, Data Modeling, SQL, Power BI, Python",2024-11-07,No,Healthcare,2024,11,2024-11,4.62,1,8,"Business Analysis, Etl, Statistics, Tableau, Data Modeling, Sql, Power Bi, Python","Business Analysis, Etl, Statistics, Tableau, Data Modeling, Sql, Power Bi, Python"
JOB00115,Data Analyst,Byju's,Noida,Mid,1058332.0,"Tableau, Business Intelligence, Python, Excel, SQL, Pandas, Statistics",2024-11-05,Yes,Fintech,2024,11,2024-11,10.58,2,7,"Tableau, Business Intelligence, Python, Excel, Sql, Pandas, Statistics","Tableau, Business Intelligence, Python, Excel, Sql, Pandas, Statistics"
JOB00116,Frontend Developer,Infosys,Kolkata,Principal,4049659.0,"TypeScript, Vue.js, GraphQL, React, CSS, HTML, Webpack, Redux",2024-06-15,No,Fintech,2024,6,2024-06,40.5,5,8,"Typescript, Vue.Js, Graphql, React, Css, Html, Webpack, Redux","Typescript, Vue.Js, Graphql, React, Css, Html, Webpack, Redux"
JOB00117,Business Intelligence Analyst,Freshworks,Ahmedabad,Mid,1165776.0,"Data Modeling, Python, Tableau, Statistics, Business Analysis, Power BI, ETL, SQL",2024-01-24,No,Healthcare,2024,1,2024-01,11.66,2,8,"Data Modeling, Python, Tableau, Statistics, Business Analysis, Power Bi, Etl, Sql","Data Modeling, Python, Tableau, Statistics, Business Analysis, Power Bi, Etl, Sql"
JOB00118,Product Manager,Microsoft India,Noida,Lead,3554671.0,"Roadmapping, Scrum, Communication, Agile, SQL, User Research, Data Analysis, Product Strategy",2024-09-11,Yes,Fintech,2024,9,2024-09,35.55,4,8,"Roadmapping, Scrum, Communication, Agile, Sql, User Research, Data Analysis, Product Strategy","Roadmapping, Scrum, Communication, Agile, Sql, User Research, Data Analysis, Product Strategy"
JOB00119,Cybersecurity Analyst,Flipkart,Mumbai,Principal,4022936.0,"Python, Incident Response, OWASP, SIEM, Penetration Testing, Ethical Hacking",2022-10-29,Yes,E-commerce,2022,10,2022-10,40.23,5,6,"Python, Incident Response, Owasp, Siem, Penetration Testing, Ethical Hacking","Python, Incident Response, Owasp, Siem, Penetration Testing, Ethical Hacking"
JOB00120,NLP Engineer,TechCorp India,Delhi NCR,Senior,1555931.0,"Python, SpaCy, LLMs, NLP, BERT, Text Processing, TensorFlow",2023-04-05,Yes,Fintech,2023,4,2023-04,15.56,3,7,"Python, Spacy, Llms, NLP, Bert, Text Processing, TensorFlow","Python, Spacy, Llms, NLP, Bert, Text Processing, TensorFlow"
JOB00121,AI Engineer,Swiggy,Gurgaon,Senior,1806287.0,"Python, Computer Vision, OpenAI API, LLMs, TensorFlow",2024-08-18,Yes,IT,2024,8,2024-08,18.06,3,5,"Python, Computer Vision, Openai Api, Llms, TensorFlow","Python, Computer Vision, Openai Api, Llms, TensorFlow"
JOB00122,Data Scientist,Oracle India,Chennai,Senior,1952260.0,"Pandas, NLP, NumPy, Spark, Statistics",2022-08-16,No,IT,2022,8,2022-08,19.52,3,5,"Pandas, NLP, Numpy, Spark, Statistics","Pandas, NLP, Numpy, Spark, Statistics"
JOB00123,Data Scientist,Oracle India,Kolkata,Mid,1140218.0,"R, Machine Learning, Big Data, Spark, NumPy, Pandas, Python, TensorFlow",2022-10-22,Yes,EdTech,2022,10,2022-10,11.4,2,8,"Machine Learning, Big Data, Spark, Numpy, Pandas, Python, TensorFlow","Machine Learning, Big Data, Spark, Numpy, Pandas, Python, TensorFlow"
JOB00124,Frontend Developer,Zomato,Bangalore,Mid,1298384.0,"Vue.js, React, CSS, JavaScript, HTML, Redux, TypeScript",2024-03-10,Hybrid,E-commerce,2024,3,2024-03,12.98,2,7,"Vue.Js, React, Css, Javascript, Html, Redux, Typescript","Vue.Js, React, Css, Javascript, Html, Redux, Typescript"
JOB00125,Frontend Developer,HCL Technologies,Bangalore,Senior,1534062.0,"React, CSS, Angular, GraphQL, TypeScript, JavaScript",2023-11-12,No,EdTech,2023,11,2023-11,15.34,3,6,"React, Css, Angular, Graphql, Typescript, Javascript","React, Css, Angular, Graphql, Typescript, Javascript"
JOB00126,Frontend Developer,Capgemini,Bangalore,Mid,1417941.0,"Redux, Vue.js, GraphQL, JavaScript, CSS, Angular, TypeScript",2023-08-24,Yes,IT,2023,8,2023-08,14.18,2,7,"Redux, Vue.Js, Graphql, Javascript, Css, Angular, Typescript","Redux, Vue.Js, Graphql, Javascript, Css, Angular, Typescript"
JOB00127,Frontend Developer,Infosys,Delhi NCR,Senior,2580837.0,"GraphQL, Redux, HTML, JavaScript, CSS, React, Vue.js",2024-01-02,No,IT,2024,1,2024-01,25.81,3,7,"Graphql, Redux, Html, Javascript, Css, React, Vue.Js","Graphql, Redux, Html, Javascript, Css, React, Vue.Js"
JOB00128,Product Manager,IBM India,Mumbai,Senior,2416353.0,"A/B Testing, Roadmapping, Scrum, Agile, Data Analysis, SQL, User Research",2024-11-29,Hybrid,E-commerce,2024,11,2024-11,24.16,3,7,"Ab Testing, Roadmapping, Scrum, Agile, Data Analysis, Sql, User Research","Ab Testing, Roadmapping, Scrum, Agile, Data Analysis, Sql, User Research"
JOB00129,Machine Learning Engineer,Oracle India,Pune,Lead,3763436.0,"Azure, Docker, Kubernetes, TensorFlow, Model Deployment",2023-11-03,No,EdTech,2023,11,2023-11,37.63,4,5,"Azure, Docker, Kubernetes, TensorFlow, Model Deployment","Azure, Docker, Kubernetes, TensorFlow, Model Deployment"
JOB00130,Business Intelligence Analyst,TCS,Kolkata,Lead,2849479.0,"ETL, Python, SQL, Statistics, Power BI, Excel, Tableau",2022-04-28,No,EdTech,2022,4,2022-04,28.49,4,7,"Etl, Python, Sql, Statistics, Power Bi, Excel, Tableau","Etl, Python, Sql, Statistics, Power Bi, Excel, Tableau"
JOB00131,Product Manager,Microsoft India,Kolkata,Mid,732653.0,"A/B Testing, Product Strategy, Agile, Communication, Roadmapping",2024-01-21,Hybrid,IT,2024,1,2024-01,7.33,2,5,"Ab Testing, Product Strategy, Agile, Communication, Roadmapping","Ab Testing, Product Strategy, Agile, Communication, Roadmapping"
JOB00132,Data Engineer,Amazon India,Pune,Mid,1412048.0,"Kafka, dbt, Snowflake, Spark, Hadoop, Airflow, Big Data",2024-03-26,Yes,IT,2024,3,2024-03,14.12,2,7,"Kafka, Dbt, Snowflake, Spark, Hadoop, Airflow, Big Data","Kafka, Dbt, Snowflake, Spark, Hadoop, Airflow, Big Data"
JOB00133,Data Scientist,Capgemini,Mumbai,Mid,1223285.0,"Statistics, Pandas, Machine Learning, PyTorch, NLP, R, TensorFlow, Scikit-learn",2024-10-02,Yes,IT,2024,10,2024-10,12.23,2,8,"Statistics, Pandas, Machine Learning, PyTorch, NLP, TensorFlow, Scikitlearn","Statistics, Pandas, Machine Learning, PyTorch, NLP, TensorFlow, Scikitlearn"
JOB00134,DevOps Engineer,Oracle India,Hyderabad,Mid,1448022.0,"Kubernetes, Bash Scripting, CI/CD, Linux, Monitoring, GCP, Jenkins",2023-08-18,Hybrid,Fintech,2023,8,2023-08,14.48,2,7,"Kubernetes, Bash Scripting, Cicd, Linux, Monitoring, GCP, Jenkins","Kubernetes, Bash Scripting, Cicd, Linux, Monitoring, GCP, Jenkins"
JOB00135,NLP Engineer,Byju's,Gurgaon,Mid,1079052.0,"BERT, NLP, Text Processing, SpaCy, Deep Learning, LLMs, NLTK, Python",2024-01-10,No,E-commerce,2024,1,2024-01,10.79,2,8,"Bert, NLP, Text Processing, Spacy, Deep Learning, Llms, Nltk, Python","Bert, NLP, Text Processing, Spacy, Deep Learning, Llms, Nltk, Python"
JOB00136,Product Manager,Amazon India,Mumbai,Principal,4044299.0,"Agile, Communication, Scrum, Data Analysis, User Research, SQL, A/B Testing, Product Strategy",2022-09-14,No,E-commerce,2022,9,2022-09,40.44,5,8,"Agile, Communication, Scrum, Data Analysis, User Research, Sql, Ab Testing, Product Strategy","Agile, Communication, Scrum, Data Analysis, User Research, Sql, Ab Testing, Product Strategy"
JOB00137,AI Engineer,Wipro,Noida,Principal,4944999.0,"LangChain, PyTorch, Vector Databases, NLP, Computer Vision",2022-04-24,Yes,Healthcare,2022,4,2022-04,49.45,5,5,"Langchain, PyTorch, Vector Databases, NLP, Computer Vision","Langchain, PyTorch, Vector Databases, NLP, Computer Vision"
JOB00138,Data Analyst,Capgemini,Noida,Mid,1038334.0,"Statistics, R, Power BI, Data Visualization, SQL",2023-05-29,No,Finance,2023,5,2023-05,10.38,2,5,"Statistics, Power Bi, Data Visualization, Sql","Statistics, Power Bi, Data Visualization, Sql"
JOB00139,AI Engineer,Freshworks,Bangalore,Senior,2788549.0,"TensorFlow, LangChain, PyTorch, Computer Vision, Prompt Engineering, Vector Databases, LLMs, OpenAI API",2023-11-23,Yes,IT,2023,11,2023-11,27.89,3,8,"TensorFlow, Langchain, PyTorch, Computer Vision, Prompt Engineering, Vector Databases, Llms, Openai Api","TensorFlow, Langchain, PyTorch, Computer Vision, Prompt Engineering, Vector Databases, Llms, Openai Api"
JOB00140,Data Scientist,Zomato,Noida,Principal,4610047.0,"Data Visualization, NumPy, Statistics, Big Data, Scikit-learn",2022-03-04,No,Fintech,2022,3,2022-03,46.1,5,5,"Data Visualization, Numpy, Statistics, Big Data, Scikitlearn","Data Visualization, Numpy, Statistics, Big Data, Scikitlearn"
JOB00141,Backend Developer,Swiggy,Chennai,Lead,3013546.0,"FastAPI, SQL, Java, Python, Node.js, Django, REST APIs",2024-09-18,No,EdTech,2024,9,2024-09,30.14,4,7,"Fastapi, Sql, Java, Python, Node.Js, Django, Rest Apis","Fastapi, Sql, Java, Python, Node.Js, Django, Rest Apis"
JOB00142,Data Analyst,Accenture,Ahmedabad,Senior,2169655.0,"Data Visualization, Python, Statistics, Power BI, Business Intelligence, SQL",2023-10-16,Yes,Healthcare,2023,10,2023-10,21.7,3,6,"Data Visualization, Python, Statistics, Power Bi, Business Intelligence, Sql","Data Visualization, Python, Statistics, Power Bi, Business Intelligence, Sql"
JOB00143,DevOps Engineer,Cognizant,Delhi NCR,Mid,847720.0,"Docker, GCP, Jenkins, Linux",2023-05-24,Hybrid,Fintech,2023,5,2023-05,8.48,2,4,"Docker, GCP, Jenkins, Linux","Docker, GCP, Jenkins, Linux"
JOB00144,Frontend Developer,Paytm,Ahmedabad,Mid,867082.0,"GraphQL, Redux, Webpack, Vue.js, Angular, JavaScript, HTML",2024-03-16,Yes,Finance,2024,3,2024-03,8.67,2,7,"Graphql, Redux, Webpack, Vue.Js, Angular, Javascript, Html","Graphql, Redux, Webpack, Vue.Js, Angular, Javascript, Html"
JOB00145,Data Engineer,Byju's,Bangalore,Senior,1602043.0,"Airflow, Snowflake, Big Data, Databricks",2023-08-09,Yes,E-commerce,2023,8,2023-08,16.02,3,4,"Airflow, Snowflake, Big Data, Databricks","Airflow, Snowflake, Big Data, Databricks"
JOB00146,Data Analyst,Byju's,Pune,Senior,2267091.0,"Statistics, SQL, Data Visualization, R, Power BI, Business Intelligence, Excel",2024-01-13,Yes,E-commerce,2024,1,2024-01,22.67,3,7,"Statistics, Sql, Data Visualization, Power Bi, Business Intelligence, Excel","Statistics, Sql, Data Visualization, Power Bi, Business Intelligence, Excel"
JOB00147,Cloud Architect,Byju's,Delhi NCR,Lead,3653133.0,"Cost Optimization, Azure, GCP, AWS, Kubernetes, Security",2023-11-26,Yes,Finance,2023,11,2023-11,36.53,4,6,"Cost Optimization, Azure, GCP, Aws, Kubernetes, Security","Cost Optimization, Azure, GCP, Aws, Kubernetes, Security"
JOB00148,Data Engineer,HCL Technologies,Gurgaon,Principal,5183539.0,"Python, dbt, Databricks, Hadoop, Kafka, AWS, SQL, Airflow",2024-07-24,Hybrid,Finance,2024,7,2024-07,51.84,5,8,"Python, Dbt, Databricks, Hadoop, Kafka, Aws, Sql, Airflow","Python, Dbt, Databricks, Hadoop, Kafka, Aws, Sql, Airflow"
JOB00149,Frontend Developer,Zomato,Gurgaon,Principal,4836011.0,"TypeScript, HTML, CSS, GraphQL, Webpack",2024-12-26,No,E-commerce,2024,12,2024-12,48.36,5,5,"Typescript, Html, Css, Graphql, Webpack","Typescript, Html, Css, Graphql, Webpack"
JOB00150,Cybersecurity Analyst,IBM India,Gurgaon,Entry,493125.0,"Python, Penetration Testing, Ethical Hacking, SIEM, Network Security, Firewalls",2024-08-29,Hybrid,Finance,2024,8,2024-08,4.93,1,6,"Python, Penetration Testing, Ethical Hacking, Siem, Network Security, Firewalls","Python, Penetration Testing, Ethical Hacking, Siem, Network Security, Firewalls"
