job_id,job_title,company,location,experience_level,salary_inr,skills_required,date_posted,remote,industry
JOB00682,AI Engineer,Accenture,Noida,Senior,2511100,"LLMs, Python, OpenAI API, NLP",2024-11-12,Hybrid,Fintech
JOB00683,Data Scientist,Microsoft India,Ahmedabad,Mid,722243,"Data Visualization, Machine Learning, PyTorch, TensorFlow, Statistics, NLP, Big Data, Python",2022-10-09,No,Finance
JOB00684,Data Analyst,Amazon India,Bangalore,Lead,2928627,"Tableau, Pandas, Statistics, Excel",2023-07-24,Hybrid,E-commerce
JOB00685,AI Engineer,Accenture,Chennai,Senior,1549688,"LLMs, Vector Databases, NLP, TensorFlow, Computer Vision",2022-04-21,Hybrid,E-commerce
JOB00686,Cloud Architect,HCL Technologies,Mumbai,Senior,1884922,"AWS, Azure, Security, Cost Optimization, Networking, Docker, Microservices",2023-02-23,Yes,EdTech
JOB00687,Cloud Architect,Zoho,Chennai,Mid,947789,"Azure, Docker, Security, GCP, Cost Optimization, Microservices, Terraform, Kubernetes",2022-12-28,No,Healthcare
JOB00688,Data Engineer,Cognizant,Ahmedabad,Lead,3832957,"Airflow, Snowflake, Spark, Kafka, AWS",2024-02-13,No,E-commerce
JOB00689,Cloud Architect,Zoho,Noida,Principal,5317939,"Security, AWS, Docker, Kubernetes, Networking",2023-09-07,Yes,EdTech
JOB00690,Business Intelligence Analyst,HCL Technologies,Ahmedabad,Mid,969789,"Python, Data Modeling, Excel, Power BI, Business Analysis, Statistics, SQL",2023-11-14,Yes,Finance
JOB00691,NLP Engineer,Google India,Delhi NCR,Mid,704383,"Deep Learning, LLMs, NLTK, BERT",2024-05-01,No,E-commerce
JOB00692,Backend Developer,Microsoft India,Noida,Principal,3798778,"Python, Java, REST APIs, Node.js, Django, Redis, SQL",2023-06-07,Hybrid,E-commerce
JOB00693,AI Engineer,IBM India,Gurgaon,Senior,1621015,"Prompt Engineering, NLP, LangChain, OpenAI API, Python, PyTorch, LLMs",2022-10-30,No,Fintech
JOB00694,Data Analyst,Paytm,Chennai,Senior,2018866,"Business Intelligence, Python, SQL, Pandas, Data Visualization, Tableau, Power BI, R",2022-06-14,No,Finance
JOB00695,Cybersecurity Analyst,HCL Technologies,Pune,Lead,3030309,"Incident Response, Ethical Hacking, SIEM, Penetration Testing, Network Security, OWASP",2023-12-07,Hybrid,Finance
JOB00696,NLP Engineer,Paytm,Kolkata,Lead,3965928,"Python, TensorFlow, NLTK, Text Processing, SpaCy, LLMs",2024-05-05,Hybrid,Healthcare
JOB00697,Business Intelligence Analyst,Cognizant,Noida,Lead,2857845,"ETL, Power BI, Statistics, Tableau, Business Analysis",2024-09-23,Yes,E-commerce
JOB00698,Data Engineer,Zoho,Mumbai,Mid,894655,"Python, Hadoop, SQL, Airflow, AWS",2024-06-21,Hybrid,Finance
JOB00699,Machine Learning Engineer,Wipro,Bangalore,Senior,1679740,"TensorFlow, Docker, REST APIs, Kubernetes, Python, Scikit-learn, AWS",2024-09-20,Yes,Healthcare
JOB00700,Product Manager,Zomato,Delhi NCR,Entry,648820,"Product Strategy, Agile, A/B Testing, SQL, Communication, Data Analysis, Scrum, Roadmapping",2024-09-22,Hybrid,E-commerce
JOB00701,Frontend Developer,Amazon India,Mumbai,Senior,2219485,"Angular, CSS, TypeScript, Webpack, HTML, JavaScript",2023-12-31,Yes,E-commerce
JOB00702,Cybersecurity Analyst,Microsoft India,Ahmedabad,Lead,2791216,"Python, Incident Response, Ethical Hacking, SIEM",2023-05-25,Hybrid,Fintech
JOB00703,AI Engineer,Swiggy,Chennai,Lead,3579852,"NLP, Python, LLMs, LangChain, OpenAI API, PyTorch, Prompt Engineering",2023-10-29,Hybrid,E-commerce
JOB00704,Full Stack Developer,HCL Technologies,Noida,Principal,3841287,"Docker, AWS, Python, CSS, React, SQL",2023-02-04,Hybrid,Fintech
JOB00705,Cloud Architect,Accenture,Chennai,Entry,367036,"Azure, Terraform, Security, Cost Optimization, Kubernetes, AWS, Microservices",2023-05-09,Yes,Fintech
JOB00706,Business Intelligence Analyst,Zomato,Mumbai,Entry,355296,"SQL, Power BI, Python, Excel, Business Analysis, Tableau, Data Modeling",2023-06-12,Hybrid,Finance
JOB00707,NLP Engineer,Google India,Kolkata,Principal,5563424,"LLMs, BERT, NLP, Text Processing",2023-12-04,Hybrid,Fintech
JOB00708,Product Manager,TCS,Delhi NCR,Principal,5332752,"Data Analysis, SQL, Product Strategy, Scrum, Roadmapping",2022-08-17,Hybrid,EdTech
JOB00709,NLP Engineer,Google India,Gurgaon,Mid,1480788,"Text Processing, LLMs, TensorFlow, SpaCy",2023-10-04,Hybrid,IT
JOB00710,Backend Developer,Zoho,Gurgaon,Entry,609361,"Django, REST APIs, Docker, Flask, MongoDB, Redis, SQL, Java",2024-11-30,Yes,IT
JOB00711,Full Stack Developer,Zoho,Pune,Entry,582220,"MongoDB, React, SQL, Node.js, AWS, CSS, Docker",2022-10-29,Yes,Fintech
JOB00712,AI Engineer,Capgemini,Ahmedabad,Entry,613985,"Computer Vision, LangChain, TensorFlow, PyTorch, LLMs, Vector Databases",2024-09-06,No,Fintech
JOB00713,Full Stack Developer,Google India,Pune,Entry,474663,"Node.js, CSS, JavaScript, React, Docker",2024-09-25,Hybrid,Finance
JOB00714,Data Scientist,Paytm,Pune,Principal,5145364,"Statistics, Scikit-learn, R, SQL, Spark, Big Data",2022-05-28,No,Fintech
JOB00715,NLP Engineer,Freshworks,Hyderabad,Mid,1435165,"SpaCy, NLP, TensorFlow, NLTK, Transformers, Python, Text Processing, Deep Learning",2022-12-02,No,Fintech
JOB00716,DevOps Engineer,Google India,Kolkata,Senior,1803715,"Azure, Monitoring, Docker, CI/CD, Kubernetes",2022-10-30,Hybrid,Finance
JOB00717,NLP Engineer,HCL Technologies,Kolkata,Entry,350356,"NLTK, TensorFlow, Python, Text Processing, Transformers, Deep Learning",2024-06-07,Yes,IT
JOB00718,Machine Learning Engineer,IBM India,Ahmedabad,Mid,1115912,"Docker, CI/CD, Deep Learning, PyTorch, MLOps, TensorFlow, AWS",2024-02-22,No,IT
JOB00719,Machine Learning Engineer,TechCorp India,Gurgaon,Entry,343325,"AWS, Model Deployment, FastAPI, Azure",2023-04-06,Hybrid,EdTech
JOB00720,DevOps Engineer,TCS,Noida,Senior,1698292,"AWS, Jenkins, Terraform, Bash Scripting, GCP, Linux, Kubernetes, Docker",2023-10-29,Yes,E-commerce
JOB00721,Cybersecurity Analyst,TechCorp India,Noida,Entry,506462,"OWASP, Network Security, Ethical Hacking, Firewalls, Incident Response, Penetration Testing, SIEM, Python",2023-01-04,No,Healthcare
JOB00722,Machine Learning Engineer,Paytm,Pune,Entry,367536,"Scikit-learn, Model Deployment, PyTorch, TensorFlow, Azure, Docker, Python, AWS",2022-09-13,No,EdTech
JOB00723,Data Analyst,Byju's,Ahmedabad,Lead,3880260,"Tableau, Power BI, SQL, R",2023-08-24,Yes,EdTech
JOB00724,DevOps Engineer,Accenture,Bangalore,Senior,2596110,"Linux, Ansible, Bash Scripting, Azure, Kubernetes, CI/CD",2022-04-02,Yes,Finance
JOB00725,Backend Developer,TCS,Noida,Mid,840727,"MongoDB, Django, Redis, Flask, FastAPI, Java, AWS, SQL",2024-05-14,No,Healthcare
JOB00726,Full Stack Developer,Capgemini,Delhi NCR,Mid,1119492,"Python, SQL, Docker, React, HTML, CSS, JavaScript",2023-07-06,Hybrid,Fintech
JOB00727,AI Engineer,IBM India,Mumbai,Principal,4188046,"PyTorch, LLMs, Prompt Engineering, NLP, Python, Computer Vision, TensorFlow",2022-06-08,Hybrid,IT
JOB00728,AI Engineer,HCL Technologies,Chennai,Principal,5206164,"LLMs, TensorFlow, Vector Databases, PyTorch",2023-07-14,No,IT
JOB00729,Machine Learning Engineer,Paytm,Delhi NCR,Lead,2966040,"TensorFlow, FastAPI, REST APIs, PyTorch, Azure, Docker, AWS",2022-07-15,Hybrid,EdTech
JOB00730,Cybersecurity Analyst,Byju's,Noida,Senior,2656667,"Python, Network Security, OWASP, SIEM, Penetration Testing, Incident Response",2023-12-08,Hybrid,E-commerce
JOB00731,DevOps Engineer,Freshworks,Pune,Principal,4035076,"Docker, Bash Scripting, Ansible, AWS, Linux, Kubernetes",2024-02-15,Yes,Fintech
JOB00732,AI Engineer,Paytm,Chennai,Senior,2022424,"Prompt Engineering, OpenAI API, PyTorch, NLP, LangChain, Vector Databases, LLMs, TensorFlow",2024-05-26,No,Fintech
JOB00733,Cybersecurity Analyst,Cognizant,Gurgaon,Entry,460254,"Firewalls, Incident Response, Network Security, OWASP, Ethical Hacking, SIEM, Penetration Testing",2022-07-11,Yes,IT
JOB00734,Business Intelligence Analyst,Byju's,Mumbai,Senior,2662157,"SQL, Business Analysis, ETL, Data Modeling, Tableau, Excel, Python",2024-11-20,No,IT
JOB00735,Data Engineer,Paytm,Gurgaon,Mid,1482150,"dbt, AWS, ETL, Kafka",2023-05-16,Yes,EdTech
JOB00736,DevOps Engineer,Zomato,Kolkata,Mid,1407287,"Azure, AWS, Kubernetes, CI/CD, Bash Scripting, GCP, Terraform, Docker",2024-05-15,Yes,Healthcare
JOB00737,Machine Learning Engineer,TechCorp India,Gurgaon,Senior,2023795,"REST APIs, FastAPI, TensorFlow, Docker, Model Deployment, AWS, Deep Learning, PyTorch",2023-03-13,No,Finance
JOB00738,NLP Engineer,Zoho,Ahmedabad,Senior,2581142,"NLTK, Text Processing, Python, TensorFlow",2022-01-13,No,Healthcare
JOB00739,Frontend Developer,Capgemini,Mumbai,Entry,302702,"Vue.js, TypeScript, CSS, JavaScript, GraphQL, Angular",2024-10-04,Hybrid,EdTech
JOB00740,NLP Engineer,Accenture,Ahmedabad,Mid,1130670,"NLTK, Python, TensorFlow, SpaCy",2023-05-28,No,Healthcare
JOB00741,Backend Developer,HCL Technologies,Delhi NCR,Senior,2398297,"MongoDB, FastAPI, Java, SQL, AWS",2022-11-28,Hybrid,E-commerce
JOB00742,Data Scientist,Flipkart,Delhi NCR,Senior,1916210,"TensorFlow, PyTorch, Python, Deep Learning",2024-03-19,Yes,Finance
JOB00743,AI Engineer,Google India,Noida,Mid,1202577,"TensorFlow, Prompt Engineering, OpenAI API, Computer Vision, NLP, Vector Databases",2023-10-28,Hybrid,Fintech
JOB00744,Cybersecurity Analyst,Microsoft India,Noida,Lead,2775602,"Python, Incident Response, Network Security, OWASP",2022-11-15,Yes,Fintech
JOB00745,Software Engineer,Zomato,Mumbai,Entry,655629,"Microservices, Agile, Java, Docker, JavaScript, C++",2023-08-01,No,Finance
JOB00746,Data Engineer,Zomato,Mumbai,Mid,1464672,"Hadoop, SQL, Airflow, Spark, Big Data, Kafka, ETL, Databricks",2023-02-11,Hybrid,Fintech
JOB00747,Cloud Architect,Infosys,Pune,Principal,4259958,"Cost Optimization, GCP, Kubernetes, AWS, Azure",2024-04-01,Yes,Finance
JOB00748,Full Stack Developer,Accenture,Chennai,Entry,623206,"Python, JavaScript, Docker, REST APIs, SQL",2023-09-20,No,E-commerce
JOB00749,DevOps Engineer,Flipkart,Chennai,Entry,567315,"Bash Scripting, Docker, GCP, Kubernetes, Linux, AWS, Jenkins",2023-12-20,No,IT
JOB00750,Data Analyst,Zoho,Mumbai,Entry,300280,"Statistics, Tableau, Power BI, R",2023-07-28,No,Finance
JOB00751,Backend Developer,Microsoft India,Gurgaon,Lead,3262485,"FastAPI, Java, Docker, Python, Node.js, SQL",2024-01-09,Hybrid,EdTech
JOB00752,Frontend Developer,Infosys,Gurgaon,Mid,1381834,"Angular, TypeScript, React, JavaScript, Redux, HTML",2022-09-04,Hybrid,Finance
JOB00753,Software Engineer,Capgemini,Noida,Lead,2706857,"Git, Agile, REST APIs, Spring Boot",2024-08-29,Hybrid,Finance
JOB00754,Data Scientist,Flipkart,Mumbai,Mid,901019,"Pandas, NLP, PyTorch, Spark, SQL, Scikit-learn, R",2022-08-29,No,E-commerce
JOB00755,Cloud Architect,Capgemini,Kolkata,Principal,3591749,"Cost Optimization, Terraform, GCP, Security, AWS",2022-05-05,No,Fintech
JOB00756,Cloud Architect,Zoho,Pune,Principal,3814512,"Security, Networking, Docker, Terraform, Kubernetes",2024-03-31,Yes,Finance
JOB00757,Data Scientist,Paytm,Pune,Mid,1299678,"NumPy, NLP, Python, Pandas, R",2024-10-28,No,Finance
JOB00758,Backend Developer,Oracle India,Bangalore,Senior,2657944,"Node.js, Django, Python, MongoDB",2023-05-03,Hybrid,Finance
JOB00759,NLP Engineer,Zoho,Delhi NCR,Senior,1778861,"Python, BERT, Deep Learning, Transformers, Text Processing, LLMs",2023-12-13,No,IT
JOB00760,Business Intelligence Analyst,Accenture,Pune,Principal,4607456,"Business Analysis, Data Modeling, Power BI, SQL, ETL",2023-12-30,Yes,Healthcare
JOB00761,Data Scientist,Zoho,Noida,Principal,5946374,"NLP, Spark, Big Data, Statistics",2023-06-12,Yes,E-commerce
JOB00762,Software Engineer,Microsoft India,Hyderabad,Senior,2063700,"Agile, Microservices, C++, SQL, Python",2024-06-07,No,IT
JOB00763,DevOps Engineer,TechCorp India,Pune,Mid,1181705,"AWS, Azure, Linux, Terraform, Monitoring",2023-08-01,Yes,Finance
JOB00764,Cybersecurity Analyst,Paytm,Hyderabad,Lead,3941512,"Penetration Testing, Network Security, Python, Incident Response, OWASP, Ethical Hacking, Firewalls, SIEM",2022-07-25,Hybrid,IT
JOB00765,Data Engineer,HCL Technologies,Gurgaon,Entry,498115,"Python, Spark, dbt, Big Data, Hadoop, Databricks, ETL",2023-07-03,Yes,IT
JOB00766,Product Manager,Oracle India,Delhi NCR,Entry,584358,"Agile, Data Analysis, Communication, A/B Testing, SQL, User Research",2022-12-01,No,Finance
JOB00767,Software Engineer,Byju's,Pune,Entry,584964,"Docker, Git, Python, Java, Microservices, SQL",2022-07-30,Yes,EdTech
JOB00768,NLP Engineer,HCL Technologies,Delhi NCR,Lead,2797449,"BERT, Python, Text Processing, NLTK",2024-02-29,Hybrid,Healthcare
JOB00769,Software Engineer,Oracle India,Delhi NCR,Lead,3940253,"SQL, C++, Python, JavaScript",2022-07-28,Yes,EdTech
JOB00770,Frontend Developer,Amazon India,Gurgaon,Entry,489002,"JavaScript, Vue.js, GraphQL, Angular",2024-12-22,Yes,Fintech
JOB00771,Full Stack Developer,IBM India,Mumbai,Mid,1399686,"HTML, SQL, MongoDB, Python, React, Node.js",2024-01-26,Yes,Finance
JOB00772,Product Manager,Freshworks,Kolkata,Mid,1035812,"Roadmapping, A/B Testing, User Research, Data Analysis, Product Strategy",2022-08-20,Hybrid,Healthcare
JOB00773,Data Analyst,Zomato,Kolkata,Entry,469373,"Python, Data Visualization, Statistics, Business Intelligence, Tableau",2024-05-18,Hybrid,Fintech
JOB00774,Frontend Developer,Byju's,Noida,Mid,1385720,"TypeScript, Webpack, Redux, HTML, GraphQL",2024-10-05,Yes,E-commerce
JOB00775,Machine Learning Engineer,TechCorp India,Delhi NCR,Principal,5269328,"Deep Learning, FastAPI, CI/CD, Scikit-learn, TensorFlow, Model Deployment, Kubernetes, Python",2023-02-21,Hybrid,E-commerce
JOB00776,Data Analyst,Accenture,Chennai,Entry,331235,"Statistics, Python, Power BI, Tableau, Excel, Pandas",2024-05-12,Yes,IT
JOB00777,Business Intelligence Analyst,Wipro,Gurgaon,Mid,822930,"Business Analysis, SQL, ETL, Excel, Power BI",2022-04-21,Yes,E-commerce
JOB00778,Cybersecurity Analyst,TCS,Bangalore,Principal,4163426,"SIEM, OWASP, Python, Network Security",2023-05-17,Hybrid,E-commerce
JOB00779,Data Analyst,Swiggy,Bangalore,Mid,1192584,"R, Power BI, Pandas, Tableau, Statistics",2023-11-22,No,IT
JOB00780,Data Analyst,Flipkart,Ahmedabad,Entry,636831,"Business Intelligence, Python, R, SQL",2024-03-22,Hybrid,Fintech
JOB00781,Cybersecurity Analyst,Capgemini,Kolkata,Senior,2699707,"Ethical Hacking, Firewalls, Python, Penetration Testing, Incident Response, OWASP, Network Security, SIEM",2022-09-14,Hybrid,IT
JOB00782,Software Engineer,Infosys,Delhi NCR,Lead,2885233,"Agile, Python, SQL, Git, C++, REST APIs, JavaScript, Spring Boot",2022-12-04,Hybrid,E-commerce
JOB00783,Software Engineer,Oracle India,Hyderabad,Senior,1727333,"Python, REST APIs, Agile, Java",2023-05-06,Hybrid,IT
JOB00784,Machine Learning Engineer,Infosys,Chennai,Mid,1326116,"FastAPI, Docker, Scikit-learn, Azure",2023-02-18,No,IT
JOB00785,Data Engineer,Google India,Noida,Principal,3688217,"Snowflake, Python, Databricks, Kafka, Spark, Hadoop, Big Data, AWS",2023-08-02,Yes,Healthcare
JOB00786,Product Manager,Paytm,Hyderabad,Lead,3246244,"Agile, User Research, Data Analysis, A/B Testing, SQL",2022-07-26,Yes,EdTech
JOB00787,Product Manager,Capgemini,Hyderabad,Lead,3500243,"Product Strategy, SQL, Agile, Roadmapping, Data Analysis, Communication, Scrum, A/B Testing",2023-04-20,Hybrid,Finance
JOB00788,Cloud Architect,Infosys,Kolkata,Principal,5694825,"Security, GCP, Microservices, Networking, Docker, Terraform",2024-06-01,Yes,Finance
JOB00789,Data Engineer,Oracle India,Noida,Principal,3814565,"Big Data, Databricks, Snowflake, Spark, Python",2022-10-20,Yes,E-commerce
JOB00790,Machine Learning Engineer,Microsoft India,Mumbai,Lead,3157915,"Docker, PyTorch, TensorFlow, REST APIs, Deep Learning",2024-01-15,Yes,Finance
JOB00791,Business Intelligence Analyst,Oracle India,Kolkata,Lead,3040947,"Data Modeling, Python, ETL, Tableau, SQL, Excel, Statistics",2024-01-15,No,EdTech
JOB00792,NLP Engineer,Swiggy,Pune,Mid,1162241,"Deep Learning, LLMs, Text Processing, Python, NLTK, BERT",2024-11-02,Hybrid,IT
JOB00793,Data Engineer,Google India,Hyderabad,Entry,688519,"dbt, ETL, Python, Hadoop, Spark",2023-08-19,Hybrid,E-commerce
JOB00794,Cybersecurity Analyst,TCS,Hyderabad,Entry,416943,"OWASP, Firewalls, Network Security, SIEM, Penetration Testing, Python, Ethical Hacking",2022-08-12,Hybrid,IT
JOB00795,NLP Engineer,Capgemini,Ahmedabad,Lead,3408306,"SpaCy, LLMs, NLP, TensorFlow, Text Processing",2024-09-22,Yes,Healthcare
JOB00796,DevOps Engineer,Infosys,Delhi NCR,Entry,585779,"Terraform, AWS, Azure, CI/CD, Docker",2024-02-18,No,E-commerce
JOB00797,Software Engineer,TCS,Hyderabad,Entry,410883,"Docker, Microservices, Spring Boot, Git",2022-12-27,Yes,Healthcare
JOB00798,Full Stack Developer,Amazon India,Pune,Entry,456414,"Docker, REST APIs, Node.js, SQL, Python, JavaScript, MongoDB",2024-05-27,Yes,Finance
JOB00799,Frontend Developer,Byju's,Gurgaon,Lead,3510041,"GraphQL, Vue.js, TypeScript, Webpack, CSS, HTML, Angular",2022-01-21,Yes,IT
JOB00800,Business Intelligence Analyst,Wipro,Kolkata,Principal,4106568,"ETL, SQL, Tableau, Excel, Business Analysis, Statistics",2023-10-11,No,EdTech
JOB00801,Business Intelligence Analyst,Byju's,Hyderabad,Entry,536222,"Python, Tableau, SQL, Statistics, ETL",2024-05-10,Hybrid,E-commerce
JOB00802,Software Engineer,TechCorp India,Pune,Senior,1939905,"Docker, Agile, Java, REST APIs, Microservices",2024-01-16,No,EdTech
JOB00803,Cybersecurity Analyst,Amazon India,Mumbai,Entry,666643,"OWASP, Penetration Testing, Incident Response, SIEM, Ethical Hacking, Firewalls, Python",2024-12-07,Yes,E-commerce
JOB00804,Full Stack Developer,TCS,Mumbai,Senior,1870976,"HTML, React, REST APIs, Docker, Node.js, CSS, AWS, MongoDB",2022-07-23,Yes,Fintech
JOB00805,Data Scientist,Swiggy,Noida,Principal,5225031,"R, NLP, Data Visualization, NumPy",2022-07-24,Hybrid,IT
JOB00806,AI Engineer,Wipro,Delhi NCR,Senior,2382147,"NLP, OpenAI API, Prompt Engineering, Python, TensorFlow",2024-08-19,No,E-commerce
JOB00807,NLP Engineer,Flipkart,Chennai,Lead,2515949,"BERT, Deep Learning, Transformers, TensorFlow, LLMs, SpaCy",2023-09-22,Yes,E-commerce
JOB00808,Data Scientist,Amazon India,Hyderabad,Entry,313760,"Data Visualization, SQL, Pandas, NLP, NumPy",2023-10-13,Hybrid,E-commerce
JOB00809,Software Engineer,Cognizant,Kolkata,Principal,5141492,"Agile, Microservices, Java, Docker, Python",2024-03-10,No,EdTech
JOB00810,Data Analyst,IBM India,Noida,Lead,2984378,"Python, R, Excel, Statistics",2024-03-13,Yes,Healthcare
JOB00811,Software Engineer,Freshworks,Kolkata,Entry,348897,"Microservices, Java, C++, Agile",2022-06-11,Yes,Fintech
JOB00812,Business Intelligence Analyst,Google India,Pune,Mid,1175745,"Power BI, Excel, ETL, Tableau, Statistics, Business Analysis",2023-05-18,Hybrid,IT
JOB00813,Backend Developer,Zoho,Mumbai,Entry,375376,"Docker, Redis, Java, AWS",2024-07-29,Yes,Finance
JOB00814,Backend Developer,Wipro,Ahmedabad,Senior,1878803,"Java, SQL, Flask, Django",2024-03-11,Yes,E-commerce
JOB00815,Machine Learning Engineer,Swiggy,Hyderabad,Lead,3812151,"Scikit-learn, Model Deployment, MLOps, CI/CD",2023-10-05,Yes,Healthcare
JOB00816,Data Scientist,Paytm,Pune,Mid,1391710,"Scikit-learn, NumPy, Python, Machine Learning, SQL, Spark, R, Data Visualization",2022-11-21,Yes,Finance
JOB00817,Data Engineer,Wipro,Chennai,Entry,580994,"ETL, dbt, Hadoop, SQL",2024-01-18,Yes,Healthcare
JOB00818,Data Analyst,Byju's,Pune,Mid,787496,"Power BI, Business Intelligence, Pandas, Excel, SQL",2023-12-15,No,Fintech
JOB00819,Product Manager,Cognizant,Chennai,Lead,3414488,"Roadmapping, Data Analysis, Scrum, Agile, User Research, Communication, SQL, Product Strategy",2023-10-01,Hybrid,E-commerce
JOB00820,Full Stack Developer,TCS,Ahmedabad,Lead,3388641,"SQL, MongoDB, Python, Docker, Node.js, REST APIs, CSS, React",2024-02-05,Yes,IT
JOB00821,Cloud Architect,Flipkart,Hyderabad,Senior,2730754,"Terraform, Networking, Microservices, Kubernetes, AWS, Security, Azure",2023-10-23,No,Finance
JOB00822,Machine Learning Engineer,Amazon India,Chennai,Mid,1388866,"Kubernetes, PyTorch, REST APIs, TensorFlow, Python, CI/CD",2022-01-23,No,EdTech
JOB00823,Product Manager,Freshworks,Kolkata,Senior,1987899,"Agile, Roadmapping, Scrum, SQL, Communication, User Research, Product Strategy, Data Analysis",2022-06-03,Hybrid,E-commerce
JOB00824,Frontend Developer,Wipro,Mumbai,Senior,1915551,"JavaScript, Redux, GraphQL, Webpack, Vue.js",2024-05-12,No,Finance
JOB00825,Data Engineer,Swiggy,Pune,Senior,2739775,"SQL, Big Data, Python, Airflow, Databricks, Kafka, ETL",2022-01-10,Yes,E-commerce
JOB00826,Data Scientist,Wipro,Kolkata,Principal,5712552,"SQL, Scikit-learn, Python, Machine Learning",2024-08-20,Hybrid,Healthcare
JOB00827,Backend Developer,Zomato,Mumbai,Senior,2225246,"Java, MongoDB, Flask, SQL, Python, Django, Node.js",2024-07-19,No,EdTech
JOB00828,Machine Learning Engineer,Flipkart,Chennai,Entry,417448,"REST APIs, Python, PyTorch, TensorFlow",2023-10-24,Yes,IT
JOB00829,Software Engineer,Oracle India,Mumbai,Senior,2627341,"Java, Spring Boot, Docker, Python",2022-04-09,No,Healthcare
JOB00830,Business Intelligence Analyst,HCL Technologies,Gurgaon,Principal,5091975,"Power BI, Statistics, Data Modeling, Excel, SQL, Tableau",2023-10-16,No,Fintech
JOB00831,DevOps Engineer,TCS,Pune,Entry,573554,"Azure, Linux, Terraform, Bash Scripting, GCP, AWS, CI/CD, Monitoring",2023-04-08,No,Fintech
JOB00832,Machine Learning Engineer,Zomato,Bangalore,Senior,2671291,"Model Deployment, REST APIs, CI/CD, Scikit-learn, TensorFlow",2022-06-03,Yes,IT
JOB00833,AI Engineer,Swiggy,Hyderabad,Mid,1190891,"NLP, OpenAI API, TensorFlow, PyTorch, LangChain, Computer Vision, Prompt Engineering",2023-10-01,Hybrid,IT
JOB00834,NLP Engineer,IBM India,Kolkata,Mid,929412,"SpaCy, NLTK, BERT, Text Processing, Deep Learning, NLP",2022-05-21,Yes,Fintech
JOB00835,Backend Developer,Cognizant,Pune,Principal,3928088,"SQL, Java, Docker, Django, Python",2024-08-01,Yes,E-commerce
JOB00836,AI Engineer,Google India,Noida,Principal,5398513,"Computer Vision, TensorFlow, LangChain, PyTorch, NLP, OpenAI API",2022-11-05,No,EdTech
JOB00837,Frontend Developer,Oracle India,Chennai,Entry,531389,"CSS, React, JavaScript, Webpack, Angular, TypeScript",2023-02-02,No,Finance
JOB00838,Data Engineer,Wipro,Bangalore,Senior,2610573,"Snowflake, ETL, AWS, Spark, Python, Kafka, Databricks, dbt",2023-03-26,Yes,EdTech
JOB00839,Backend Developer,Zomato,Chennai,Mid,769045,"Java, FastAPI, Django, REST APIs, MongoDB, Redis, Python, AWS",2023-07-04,Yes,Finance
JOB00840,Frontend Developer,Oracle India,Chennai,Senior,2750559,"JavaScript, React, Vue.js, HTML, CSS, TypeScript",2024-09-03,Yes,Healthcare
JOB00841,AI Engineer,Flipkart,Delhi NCR,Entry,387370,"LLMs, OpenAI API, PyTorch, Python, Vector Databases",2024-08-29,Yes,Finance
JOB00842,Backend Developer,Accenture,Ahmedabad,Entry,389509,"Redis, Flask, SQL, Python",2024-09-27,Yes,IT
JOB00843,Cybersecurity Analyst,Oracle India,Delhi NCR,Entry,597411,"Penetration Testing, Ethical Hacking, Incident Response, Python, Firewalls, Network Security",2022-07-24,No,E-commerce
JOB00844,Business Intelligence Analyst,Amazon India,Noida,Senior,2644447,"Python, Data Modeling, Power BI, Excel, SQL, Business Analysis",2023-09-09,Hybrid,EdTech
JOB00845,DevOps Engineer,Zomato,Bangalore,Entry,441524,"Monitoring, Bash Scripting, Docker, AWS, Jenkins, Terraform, Kubernetes, CI/CD",2024-01-02,Yes,EdTech
JOB00846,Business Intelligence Analyst,Byju's,Ahmedabad,Lead,3253758,"Tableau, Excel, Python, ETL, SQL",2023-07-15,Hybrid,Finance
JOB00847,Backend Developer,Amazon India,Gurgaon,Senior,2194567,"Redis, REST APIs, FastAPI, AWS, Django, Python, MongoDB",2024-12-01,Yes,E-commerce
JOB00848,Product Manager,Paytm,Pune,Lead,3688377,"SQL, Agile, Product Strategy, Data Analysis, A/B Testing, User Research",2022-11-04,Hybrid,EdTech
JOB00849,AI Engineer,Freshworks,Mumbai,Mid,1018395,"Computer Vision, TensorFlow, Vector Databases, Python, NLP, Prompt Engineering, LangChain",2023-08-03,Yes,E-commerce
JOB00850,Backend Developer,Paytm,Noida,Entry,525613,"Docker, Python, AWS, FastAPI, Node.js, SQL",2023-08-04,Yes,IT
JOB00851,Business Intelligence Analyst,Microsoft India,Chennai,Senior,1799146,"Business Analysis, Tableau, Power BI, Python, SQL",2024-08-27,Hybrid,Fintech
JOB00852,Full Stack Developer,Amazon India,Gurgaon,Lead,3337001,"SQL, CSS, HTML, React",2024-06-11,Yes,Fintech
JOB00853,Product Manager,Freshworks,Ahmedabad,Mid,962165,"Roadmapping, Data Analysis, Scrum, Communication, Product Strategy",2023-09-01,Hybrid,Finance
JOB00854,Full Stack Developer,Flipkart,Ahmedabad,Lead,2701415,"REST APIs, AWS, MongoDB, CSS, Node.js",2023-12-27,No,E-commerce
JOB00855,DevOps Engineer,Freshworks,Noida,Entry,593029,"Jenkins, Kubernetes, AWS, GCP",2023-05-12,No,Finance
JOB00856,Data Engineer,Swiggy,Bangalore,Principal,5872191,"Python, AWS, Hadoop, Databricks, dbt, SQL",2024-11-26,Yes,IT
